Identificador ̼nico de la manzana,Uso
008519060,RESIDENCIAL
002558054,RESIDENCIAL
002558055,OTROS
002558060,OTROS
001333007,RESIDENCIAL
008416064,OTROS
008418044,RESIDENCIAL
005684023,RESIDENCIAL
005615014,RESIDENCIAL
002557041,RESIDENCIAL
005675035,RESIDENCIAL
005675036,RESIDENCIAL
005669058,RESIDENCIAL
008305013,RESIDENCIAL
001417022,RESIDENCIAL
001402058,RESIDENCIAL
004613053,RESIDENCIAL
004613060,RESIDENCIAL
007311020,COMERCIO
005626093,OFICINAS
002420024,RESIDENCIAL
004609020,RESIDENCIAL
009251059,RESIDENCIAL
001354001,OTROS
002536080,RESIDENCIAL
005102020,RESIDENCIAL
008505004,RESIDENCIAL
004522015,RESIDENCIAL
001419059,RESIDENCIAL
005503049,BODEGAS
002460049,RESIDENCIAL
009227088,OTROS
004506028,RESIDENCIAL
006107007,BODEGAS
,
,
,
,
,
004551006,RESIDENCIAL
002613046,RESIDENCIAL
002613048,OFICINAS
004510022,RESIDENCIAL
002437019,RESIDENCIAL
002460094,OTROS
005670042,RESIDENCIAL
009128007,RESIDENCIAL
005624012,OFICINAS
002566044,RESIDENCIAL
002566049,RESIDENCIAL
002566060,RESIDENCIAL
009118030,RESIDENCIAL
002578047,RESIDENCIAL
001412006,RESIDENCIAL
008417037,RESIDENCIAL
008417043,RESIDENCIAL
008417044,RESIDENCIAL
008417045,RESIDENCIAL
004538074,RESIDENCIAL
001344002,OTROS
004627020,OTROS
001428015,OTROS
002513050,RESIDENCIAL
009112013,RESIDENCIAL
009136036,RESIDENCIAL
002451036,OTROS
002451046,OTROS
002451038,OTROS
002456016,RESIDENCIAL
002441037,RESIDENCIAL
002441038,OTROS
006408083,RESIDENCIAL
009212068,RESIDENCIAL
006312044,RESIDENCIAL
002532001,RESIDENCIAL
002511032,RESIDENCIAL
002541030,RESIDENCIAL
002451055,OTROS
002501032,RESIDENCIAL
002507028,RESIDENCIAL
004101037,COMERCIO
004625044,RESIDENCIAL
002516042,RESIDENCIAL
001345019,RESIDENCIAL
006313014,RESIDENCIAL
006313017,RESIDENCIAL
002502096,BODEGAS
004587009,OTROS
002517064,RESIDENCIAL
008309025,RESIDENCIAL
002449029,OTROS
001356078,RESIDENCIAL
001356080,RESIDENCIAL
004593031,RESIDENCIAL
004637048,OTROS
005679053,RESIDENCIAL
001338021,RESIDENCIAL
005104007,RESIDENCIAL
004568023,RESIDENCIAL
002513017,RESIDENCIAL
002502094,OTROS
002551017,RESIDENCIAL
001113045,RESIDENCIAL
004537012,BODEGAS
008418001,RESIDENCIAL
002201010,RESIDENCIAL
002420035,RESIDENCIAL
004633053,RESIDENCIAL
008508046,RESIDENCIAL
002609029,RESIDENCIAL
002610024,RESIDENCIAL
008416061,RESIDENCIAL
001410005,RESIDENCIAL
004531015,RESIDENCIAL
002455078,RESIDENCIAL
009109007,RESIDENCIAL
002526056,RESIDENCIAL
009267061,RESIDENCIAL
005404028,RESIDENCIAL
005404036,RESIDENCIAL
004614022,RESIDENCIAL
006503007,RESIDENCIAL
002437047,RESIDENCIAL
009263001,RESIDENCIAL
004533072,RESIDENCIAL
008416050,RESIDENCIAL
004529044,RESIDENCIAL
002569036,RESIDENCIAL
008508024,RESIDENCIAL
006410016,OFICINAS
002310013,RESIDENCIAL
004581035,RESIDENCIAL
005654009,RESIDENCIAL
005623010,RESIDENCIAL
004305011,RESIDENCIAL
005647065,RESIDENCIAL
,
,
,
,
,
,
,
,
,
009257034,RESIDENCIAL
008507046,RESIDENCIAL
008540009,RESIDENCIAL
004529016,OTROS
001403057,RESIDENCIAL
002424042,RESIDENCIAL
008513016,RESIDENCIAL
002437068,RESIDENCIAL
004511014,RESIDENCIAL
004604089,RESIDENCIAL
001425026,RESIDENCIAL
001356082,RESIDENCIAL
006216025,OTROS
002521045,RESIDENCIAL
006216031,OTROS
001210015,RESIDENCIAL
001338008,RESIDENCIAL
008530033,RESIDENCIAL
002501005,RESIDENCIAL
005203033,RESIDENCIAL
004304023,RESIDENCIAL
004539046,RESIDENCIAL
002303004,RESIDENCIAL
008204006,RESIDENCIAL
002441039,OTROS
001314054,OTROS
004622066,RESIDENCIAL
002552079,RESIDENCIAL
009210087,RESIDENCIAL
002537041,RESIDENCIAL
004539067,RESIDENCIAL
002536070,BODEGAS
002536076,UNIVERSIDADES Y COLEGIOS
002536078,UNIVERSIDADES Y COLEGIOS
002426026,OTROS
009243015,OTROS
005406025,RESIDENCIAL
002444037,RESIDENCIAL
002442084,OTROS
002460051,RESIDENCIAL
002516011,RESIDENCIAL
001101007,UNIVERSIDADES Y COLEGIOS
008416051,RESIDENCIAL
008416056,RESIDENCIAL
008416059,RESIDENCIAL
008416062,OFICINAS
008416063,RESIDENCIAL
004538090,OTROS
001205006,RESIDENCIAL
008404032,OFICINAS
001330006,RESIDENCIAL
009267059,RESIDENCIAL
006216018,OFICINAS
005109006,OFICINAS
005612033,OTROS
004612060,RESIDENCIAL
004502021,RESIDENCIAL
005102013,RESIDENCIAL
002103074,COMERCIO
009118002,RESIDENCIAL
002538051,RESIDENCIAL
001111010,RESIDENCIAL
004579088,RESIDENCIAL
006510023,RESIDENCIAL
002401032,RESIDENCIAL
004405045,RESIDENCIAL
008404041,RESIDENCIAL
008314023,RESIDENCIAL
002437067,RESIDENCIAL
004533023,RESIDENCIAL
004107061,RESIDENCIAL
007205005,OFICINAS
001426042,RESIDENCIAL
,
,
,
,
,
,
,
002448016,RESIDENCIAL
008411025,RESIDENCIAL
002431012,RESIDENCIAL
002577005,RESIDENCIAL
002536082,RESIDENCIAL
002539058,RESIDENCIAL
002539059,RESIDENCIAL
008508029,RESIDENCIAL
004102017,RESIDENCIAL
004107010,RESIDENCIAL
002621044,RESIDENCIAL
002613076,RESIDENCIAL
006509016,BODEGAS
009109030,RESIDENCIAL
006217058,OTROS
004520044,RESIDENCIAL
004587012,OTROS
004520045,RESIDENCIAL
004520046,RESIDENCIAL
004595059,RESIDENCIAL
006308005,BODEGAS
005661075,RESIDENCIAL
001413024,RESIDENCIAL
001327008,RESIDENCIAL
009135068,RESIDENCIAL
004502049,RESIDENCIAL
004534087,RESIDENCIAL
009124033,RESIDENCIAL
004558025,OTROS
002437042,BODEGAS
009254041,RESIDENCIAL
001336091,OTROS
008511013,RESIDENCIAL
008112018,RESIDENCIAL
005116012,RESIDENCIAL
005668085,RESIDENCIAL
008417046,RESIDENCIAL
004559033,RESIDENCIAL
002504016,RESIDENCIAL
002566033,RESIDENCIAL
003208001,RESIDENCIAL
005649043,RESIDENCIAL
002502040,RESIDENCIAL
004554082,RESIDENCIAL
002511015,COMERCIO
002511016,RESIDENCIAL
002553031,RESIDENCIAL
002553044,RESIDENCIAL
004538080,RESIDENCIAL
005684027,RESIDENCIAL
005684018,RESIDENCIAL
005684028,RESIDENCIAL
007202002,RESIDENCIAL
004566025,RESIDENCIAL
001327011,RESIDENCIAL
002201030,RESIDENCIAL
002202052,RESIDENCIAL
005404049,RESIDENCIAL
001402023,RESIDENCIAL
001402024,RESIDENCIAL
001402025,RESIDENCIAL
005641011,COMERCIO
004101057,BODEGAS
008537018,RESIDENCIAL
006302052,RESIDENCIAL
001302011,RESIDENCIAL
005205001,RESIDENCIAL
005509003,RESIDENCIAL
008312001,COMERCIO
005206016,RESIDENCIAL
004506018,RESIDENCIAL
009118036,RESIDENCIAL
002505001,RESIDENCIAL
002505009,RESIDENCIAL
001415035,RESIDENCIAL
001415036,RESIDENCIAL
006531098,OTROS
002594003,RESIDENCIAL
002594073,RESIDENCIAL
004533014,RESIDENCIAL
004533016,RESIDENCIAL
004533017,RESIDENCIAL
004549010,RESIDENCIAL
004519030,RESIDENCIAL
004512020,OTROS
002616091,RESIDENCIAL
002616093,OTROS
008112017,RESIDENCIAL
006523039,RESIDENCIAL
002579020,RESIDENCIAL
004544082,RESIDENCIAL
004544083,RESIDENCIAL
004524058,RESIDENCIAL
004101017,RESIDENCIAL
006506057,RESIDENCIAL
006506063,RESIDENCIAL
002431089,RESIDENCIAL
002436036,RESIDENCIAL
006506027,OTROS
004633074,RESIDENCIAL
008314014,RESIDENCIAL
003208032,RESIDENCIAL
002540081,RESIDENCIAL
002529016,RESIDENCIAL
004539059,RESIDENCIAL
005604021,RESIDENCIAL
001107027,RESIDENCIAL
004310017,RESIDENCIAL
002504020,RESIDENCIAL
002504023,RESIDENCIAL
002528081,OTROS
001340026,RESIDENCIAL
002528085,RESIDENCIAL
002511054,RESIDENCIAL
008529012,RESIDENCIAL
001317015,RESIDENCIAL
008529014,RESIDENCIAL
005649070,OTROS
004545035,RESIDENCIAL
001420013,RESIDENCIAL
005649074,RESIDENCIAL
002439028,RESIDENCIAL
005105002,RESIDENCIAL
001435051,RESIDENCIAL
006313019,OFICINAS
006313023,RESIDENCIAL
006313030,OTROS
005627068,RESIDENCIAL
002517001,RESIDENCIAL
006506084,OTROS
005616019,RESIDENCIAL
002441059,OTROS
004595078,RESIDENCIAL
004561038,RESIDENCIAL
001403032,RESIDENCIAL
002456047,OTROS
004204021,RESIDENCIAL
004593041,RESIDENCIAL
009250038,RESIDENCIAL
004625065,RESIDENCIAL
006414042,OTROS
001305072,RESIDENCIAL
004559049,RESIDENCIAL
002510039,RESIDENCIAL
004509066,RESIDENCIAL
002543057,RESIDENCIAL
002513052,RESIDENCIAL
002307060,RESIDENCIAL
002528047,OTROS
002553029,RESIDENCIAL
002520032,RESIDENCIAL
004509059,RESIDENCIAL
004509062,RESIDENCIAL
002582015,RESIDENCIAL
004534035,RESIDENCIAL
005205027,RESIDENCIAL
005649067,RESIDENCIAL
001354007,OTROS
004306014,RESIDENCIAL
008305012,RESIDENCIAL
002570074,RESIDENCIAL
001413083,RESIDENCIAL
004580068,RESIDENCIAL
001338003,RESIDENCIAL
004623006,RESIDENCIAL
004618064,RESIDENCIAL
001402065,RESIDENCIAL
009120022,RESIDENCIAL
004635023,OTROS
009259076,RESIDENCIAL
004589089,RESIDENCIAL
002437054,RESIDENCIAL
002437057,RESIDENCIAL
002566067,RESIDENCIAL
004513053,RESIDENCIAL
004592015,RESIDENCIAL
002576060,RESIDENCIAL
002613031,RESIDENCIAL
002437011,RESIDENCIAL
005611051,RESIDENCIAL
009111060,RESIDENCIAL
002446012,RESIDENCIAL
006502017,RESIDENCIAL
006403012,RESIDENCIAL
004531004,RESIDENCIAL
002613054,RESIDENCIAL
002613079,RESIDENCIAL
002613044,RESIDENCIAL
009109059,RESIDENCIAL
009109060,RESIDENCIAL
005507037,RESIDENCIAL
008416043,RESIDENCIAL
002438039,RESIDENCIAL
004304028,RESIDENCIAL
005111007,RESIDENCIAL
005111004,RESIDENCIAL
009229043,RESIDENCIAL
004304048,RESIDENCIAL
005657029,RESIDENCIAL
009232074,OTROS
009216020,RESIDENCIAL
002451047,OTROS
002510029,RESIDENCIAL
002506022,RESIDENCIAL
008504007,RESIDENCIAL
002507012,OTROS
004581048,OFICINAS
008516026,RESIDENCIAL
002558017,RESIDENCIAL
002558018,RESIDENCIAL
002554021,RESIDENCIAL
002554025,RESIDENCIAL
005636072,RESIDENCIAL
002537059,OTROS
002513028,RESIDENCIAL
008529039,RESIDENCIAL
002514066,"CLINICAS, HOSPITALES, CENTROS MEDICOS"
002460044,RESIDENCIAL
001354025,OFICINAS
005510004,RESIDENCIAL
004206017,RESIDENCIAL
004206001,RESIDENCIAL
005105018,RESIDENCIAL
001412030,RESIDENCIAL
004554006,RESIDENCIAL
005202012,RESIDENCIAL
004204001,RESIDENCIAL
002504040,RESIDENCIAL
002461076,RESIDENCIAL
002461086,RESIDENCIAL
002501034,RESIDENCIAL
009251079,RESIDENCIAL
006508026,RESIDENCIAL
005110050,RESIDENCIAL
002528078,RESIDENCIAL
002528094,RESIDENCIAL
005205008,RESIDENCIAL
004404022,RESIDENCIAL
001403022,RESIDENCIAL
001403025,RESIDENCIAL
006515040,OTROS
002420016,RESIDENCIAL
002420018,RESIDENCIAL
001427012,RESIDENCIAL
002420019,RESIDENCIAL
004541001,RESIDENCIAL
009204065,RESIDENCIAL
009204075,RESIDENCIAL
008416022,RESIDENCIAL
004593013,RESIDENCIAL
005636060,RESIDENCIAL
001303005,RESIDENCIAL
002627031,RESIDENCIAL
004556029,RESIDENCIAL
009230074,OTROS
005684006,RESIDENCIAL
005684009,RESIDENCIAL
006507012,RESIDENCIAL
004612002,RESIDENCIAL
004612007,RESIDENCIAL
002102010,RESIDENCIAL
004587095,RESIDENCIAL
002515056,OTROS
004642058,RESIDENCIAL
009229005,RESIDENCIAL
004503001,RESIDENCIAL
001347060,RESIDENCIAL
006510002,RESIDENCIAL
001411039,RESIDENCIAL
001412060,RESIDENCIAL
004510002,RESIDENCIAL
002573093,RESIDENCIAL
002437018,RESIDENCIAL
006218005,BODEGAS
001421021,RESIDENCIAL
009245028,RESIDENCIAL
004567061,RESIDENCIAL
004633001,RESIDENCIAL
004633004,RESIDENCIAL
006509019,COMERCIO
004404027,RESIDENCIAL
002616050,RESIDENCIAL
005102039,RESIDENCIAL
002559012,RESIDENCIAL
001353020,RESIDENCIAL
005105024,OTROS
002634029,RESIDENCIAL
002615033,OTROS
006216024,OTROS
008414031,RESIDENCIAL
002107041,OTROS
004208017,INDUSTRIA
002560031,RESIDENCIAL
008111003,RESIDENCIAL
009232090,RESIDENCIAL
006531025,OTROS
005111024,RESIDENCIAL
002436026,RESIDENCIAL
002510018,RESIDENCIAL
002456054,RESIDENCIAL
002460071,RESIDENCIAL
009120016,RESIDENCIAL
009120018,RESIDENCIAL
005652007,RESIDENCIAL
004545064,RESIDENCIAL
001420054,RESIDENCIAL
001420063,RESIDENCIAL
002507033,RESIDENCIAL
002538061,OTROS
002613013,RESIDENCIAL
002537028,RESIDENCIAL
002503027,RESIDENCIAL
004513009,RESIDENCIAL
004501015,RESIDENCIAL
008410008,OTROS
002621046,RESIDENCIAL
004609029,RESIDENCIAL
004622015,RESIDENCIAL
004609030,RESIDENCIAL
001104010,RESIDENCIAL
001401049,RESIDENCIAL
005116013,RESIDENCIAL
001324022,RESIDENCIAL
004559030,RESIDENCIAL
004537001,RESIDENCIAL
004559031,RESIDENCIAL
002205036,RESIDENCIAL
002205034,RESIDENCIAL
001403014,RESIDENCIAL
005502080,RESIDENCIAL
005201031,OTROS
005201037,OTROS
008403023,RESIDENCIAL
002604001,RESIDENCIAL
002605048,OTROS
002605050,OTROS
006506025,RESIDENCIAL
004524050,RESIDENCIAL
002417008,RESIDENCIAL
002607008,OTROS
002627064,RESIDENCIAL
004523025,RESIDENCIAL
009109025,RESIDENCIAL
009109029,RESIDENCIAL
002616097,OTROS
002617005,RESIDENCIAL
002607044,RESIDENCIAL
002604007,RESIDENCIAL
002612027,RESIDENCIAL
002612028,RESIDENCIAL
004503037,OFICINAS
002401026,RESIDENCIAL
009245005,RESIDENCIAL
006505013,UNIVERSIDADES Y COLEGIOS
004542070,RESIDENCIAL
002502016,RESIDENCIAL
002501006,RESIDENCIAL
002517096,UNIVERSIDADES Y COLEGIOS
002518008,RESIDENCIAL
006532023,RESIDENCIAL
004503082,RESIDENCIAL
008513036,RESIDENCIAL
004531003,RESIDENCIAL
006302015,RESIDENCIAL
006423007,RESIDENCIAL
002446030,RESIDENCIAL
008204018,RESIDENCIAL
002446020,RESIDENCIAL
004533041,RESIDENCIAL
004517011,RESIDENCIAL
009129027,RESIDENCIAL
004304026,RESIDENCIAL
004528042,RESIDENCIAL
005652017,RESIDENCIAL
004512049,RESIDENCIAL
004512063,RESIDENCIAL
008530009,RESIDENCIAL
008530016,RESIDENCIAL
002302099,OTROS
009106012,RESIDENCIAL
005508027,RESIDENCIAL
005628045,RESIDENCIAL
001102045,RESIDENCIAL
004310031,RESIDENCIAL
006109001,RESIDENCIAL
001412032,RESIDENCIAL
009129082,RESIDENCIAL
009129073,RESIDENCIAL
009129074,RESIDENCIAL
009129075,RESIDENCIAL
005504021,RESIDENCIAL
005632015,RESIDENCIAL
002456038,OTROS
002456040,RESIDENCIAL
004643098,OTROS
009129016,RESIDENCIAL
002525070,RESIDENCIAL
002532025,OTROS
001355056,RESIDENCIAL
002559055,RESIDENCIAL
009135062,RESIDENCIAL
002621053,RESIDENCIAL
009120033,RESIDENCIAL
004502043,RESIDENCIAL
009237055,OTROS
005603006,RESIDENCIAL
002303013,RESIDENCIAL
005205024,RESIDENCIAL
006533001,OTROS
002536004,RESIDENCIAL
002420031,RESIDENCIAL
009267025,RESIDENCIAL
004535008,RESIDENCIAL
001402072,RESIDENCIAL
002426048,RESIDENCIAL
008517031,OTROS
002594075,RESIDENCIAL
004520023,OTROS
004533030,RESIDENCIAL
004533068,RESIDENCIAL
004551046,RESIDENCIAL
004551036,RESIDENCIAL
002610019,RESIDENCIAL
002611051,RESIDENCIAL
007205030,RESIDENCIAL
002599040,RESIDENCIAL
002608010,RESIDENCIAL
002608013,RESIDENCIAL
002444043,RESIDENCIAL
004528027,RESIDENCIAL
002308007,RESIDENCIAL
002599011,RESIDENCIAL
006410003,RESIDENCIAL
004106028,RESIDENCIAL
002423057,OTROS
001205018,RESIDENCIAL
003204004,RESIDENCIAL
005403026,RESIDENCIAL
006407015,RESIDENCIAL
002409016,RESIDENCIAL
002621017,RESIDENCIAL
008307047,RESIDENCIAL
002426010,RESIDENCIAL
002504041,RESIDENCIAL
009129039,RESIDENCIAL
002536084,RESIDENCIAL
002528066,RESIDENCIAL
006413069,RESIDENCIAL
009231014,RESIDENCIAL
002529035,RESIDENCIAL
002515077,RESIDENCIAL
005636071,RESIDENCIAL
002560055,RESIDENCIAL
002521097,RESIDENCIAL
001327009,RESIDENCIAL
002570039,RESIDENCIAL
004310029,RESIDENCIAL
002420040,RESIDENCIAL
001327020,RESIDENCIAL
001344035,OTROS
001344042,RESIDENCIAL
009135045,RESIDENCIAL
004210028,OTROS
003108015,COMERCIO
002402024,RESIDENCIAL
002446009,OTROS
001338031,OTROS
001335003,RESIDENCIAL
001344057,OTROS
001344074,OTROS
002594064,RESIDENCIAL
006216017,COMERCIO
004520037,RESIDENCIAL
001336090,OTROS
005615016,RESIDENCIAL
002538020,RESIDENCIAL
005649091,RESIDENCIAL
002504050,RESIDENCIAL
002525033,RESIDENCIAL
009122002,RESIDENCIAL
002511019,RESIDENCIAL
002414051,RESIDENCIAL
004566003,RESIDENCIAL
004538008,RESIDENCIAL
004306017,RESIDENCIAL
002537033,RESIDENCIAL
001354068,RESIDENCIAL
001423032,RESIDENCIAL
005654011,RESIDENCIAL
005629006,RESIDENCIAL
005680030,RESIDENCIAL
005680032,RESIDENCIAL
005680034,OFICINAS
005680039,RESIDENCIAL
001425009,RESIDENCIAL
001425003,RESIDENCIAL
002433020,OTROS
005634005,RESIDENCIAL
001334016,RESIDENCIAL
001334017,RESIDENCIAL
001430041,RESIDENCIAL
005611052,RESIDENCIAL
005104004,OTROS
005609014,RESIDENCIAL
005665089,RESIDENCIAL
001107021,RESIDENCIAL
004637024,RESIDENCIAL
005627033,RESIDENCIAL
002418075,RESIDENCIAL
004557040,RESIDENCIAL
002426095,RESIDENCIAL
006505022,RESIDENCIAL
005403051,RESIDENCIAL
002420012,RESIDENCIAL
004520030,RESIDENCIAL
008540089,OTROS
002531048,RESIDENCIAL
002414059,OTROS
004521005,RESIDENCIAL
002434008,RESIDENCIAL
004641067,RESIDENCIAL
002420023,RESIDENCIAL
002426031,OTROS
001430005,RESIDENCIAL
005405014,RESIDENCIAL
001406010,UNIVERSIDADES Y COLEGIOS
008540020,OTROS
009130099,RESIDENCIAL
001417087,OTROS
001417089,OTROS
001403056,RESIDENCIAL
001409023,RESIDENCIAL
001345033,RESIDENCIAL
001428026,RESIDENCIAL
001428029,RESIDENCIAL
004401005,RESIDENCIAL
004401011,RESIDENCIAL
001407002,RESIDENCIAL
002519024,RESIDENCIAL
002519025,RESIDENCIAL
001407004,RESIDENCIAL
002576070,RESIDENCIAL
001417037,RESIDENCIAL
004509067,RESIDENCIAL
004509069,RESIDENCIAL
004509071,RESIDENCIAL
004545009,RESIDENCIAL
002513005,RESIDENCIAL
002513006,RESIDENCIAL
002513009,RESIDENCIAL
002515047,RESIDENCIAL
004511065,RESIDENCIAL
004511076,OFICINAS
004516012,RESIDENCIAL
004516013,RESIDENCIAL
004516016,RESIDENCIAL
004508009,RESIDENCIAL
004527047,RESIDENCIAL
009231027,RESIDENCIAL
004607018,RESIDENCIAL
009240072,RESIDENCIAL
001414017,RESIDENCIAL
002409028,RESIDENCIAL
002409032,RESIDENCIAL
002414049,OTROS
002431002,RESIDENCIAL
002431005,RESIDENCIAL
002104005,COMERCIO
005628018,RESIDENCIAL
002612052,RESIDENCIAL
002612082,RESIDENCIAL
004525061,OTROS
004599014,RESIDENCIAL
005308032,RESIDENCIAL
002528061,OTROS
002554035,OTROS
002554037,RESIDENCIAL
002568053,RESIDENCIAL
004599024,RESIDENCIAL
002566050,RESIDENCIAL
004545018,RESIDENCIAL
002573090,RESIDENCIAL
002580028,RESIDENCIAL
005683092,RESIDENCIAL
002565035,RESIDENCIAL
004507078,OTROS
004586095,RESIDENCIAL
004569029,RESIDENCIAL
004533011,RESIDENCIAL
004533031,RESIDENCIAL
002527030,RESIDENCIAL
005652021,RESIDENCIAL
002503097,RESIDENCIAL
002539029,RESIDENCIAL
009212028,RESIDENCIAL
002510033,RESIDENCIAL
002434045,RESIDENCIAL
002511051,RESIDENCIAL
002209012,RESIDENCIAL
004403045,RESIDENCIAL
004403048,RESIDENCIAL
002508004,RESIDENCIAL
009129022,RESIDENCIAL
009129023,RESIDENCIAL
009129024,RESIDENCIAL
001417010,RESIDENCIAL
009265004,RESIDENCIAL
001417039,RESIDENCIAL
005635051,OTROS
002559042,RESIDENCIAL
002559043,OTROS
002597008,RESIDENCIAL
004564004,RESIDENCIAL
005403064,RESIDENCIAL
002427063,OTROS
002614004,RESIDENCIAL
002533055,RESIDENCIAL
009107005,RESIDENCIAL
004614091,UNIVERSIDADES Y COLEGIOS
002418019,RESIDENCIAL
004301005,OTROS
004539061,RESIDENCIAL
005205007,RESIDENCIAL
002432020,RESIDENCIAL
002461081,OTROS
005649037,RESIDENCIAL
002202072,RESIDENCIAL
004522094,RESIDENCIAL
002102018,RESIDENCIAL
002541021,RESIDENCIAL
004589098,RESIDENCIAL
001415053,RESIDENCIAL
004504068,RESIDENCIAL
002531037,RESIDENCIAL
001342097,RESIDENCIAL
001412014,RESIDENCIAL
008413009,OFICINAS
001415007,RESIDENCIAL
001356071,RESIDENCIAL
002408060,RESIDENCIAL
002411071,OTROS
002412057,RESIDENCIAL
002510015,RESIDENCIAL
002506056,RESIDENCIAL
002511057,RESIDENCIAL
002543015,RESIDENCIAL
001108019,OTROS
009253051,RESIDENCIAL
003205016,RESIDENCIAL
001428056,RESIDENCIAL
002627057,RESIDENCIAL
007302011,RESIDENCIAL
005605043,RESIDENCIAL
005507046,RESIDENCIAL
009129072,RESIDENCIAL
001408014,RESIDENCIAL
004518028,RESIDENCIAL
004518038,RESIDENCIAL
004579034,RESIDENCIAL
002202062,RESIDENCIAL
002506020,RESIDENCIAL
002519032,RESIDENCIAL
001414035,RESIDENCIAL
001422004,RESIDENCIAL
002558033,RESIDENCIAL
004556021,RESIDENCIAL
009129086,RESIDENCIAL
009129090,OTROS
002549040,RESIDENCIAL
005635040,RESIDENCIAL
002538067,RESIDENCIAL
002594021,RESIDENCIAL
009122032,OTROS
004524081,RESIDENCIAL
004524083,RESIDENCIAL
002551013,RESIDENCIAL
004592001,RESIDENCIAL
004518050,RESIDENCIAL
004518051,RESIDENCIAL
008313010,OFICINAS
009205054,RESIDENCIAL
001303015,RESIDENCIAL
001303016,RESIDENCIAL
002439067,RESIDENCIAL
002402006,RESIDENCIAL
008512021,COMERCIO
008512022,COMERCIO
001429054,RESIDENCIAL
002434021,RESIDENCIAL
002102023,RESIDENCIAL
008511003,RESIDENCIAL
008511010,RESIDENCIAL
002307043,RESIDENCIAL
002403019,RESIDENCIAL
009244071,RESIDENCIAL
002204004,RESIDENCIAL
002437028,RESIDENCIAL
005652011,RESIDENCIAL
005652013,RESIDENCIAL
005611025,RESIDENCIAL
009113034,RESIDENCIAL
002203022,RESIDENCIAL
008518020,RESIDENCIAL
001430040,RESIDENCIAL
002203025,RESIDENCIAL
002203028,RESIDENCIAL
002408018,RESIDENCIAL
002613056,RESIDENCIAL
004551001,RESIDENCIAL
002506069,RESIDENCIAL
005611026,RESIDENCIAL
005611031,RESIDENCIAL
002429048,RESIDENCIAL
002429050,RESIDENCIAL
002429051,RESIDENCIAL
002456025,OTROS
006413011,RESIDENCIAL
002537042,RESIDENCIAL
001434025,RESIDENCIAL
001356064,RESIDENCIAL
006408068,RESIDENCIAL
008508040,RESIDENCIAL
001417056,RESIDENCIAL
004632017,RESIDENCIAL
001356075,RESIDENCIAL
009232031,RESIDENCIAL
006519088,RESIDENCIAL
002201026,RESIDENCIAL
001410048,RESIDENCIAL
005649021,RESIDENCIAL
001428043,RESIDENCIAL
001428044,RESIDENCIAL
001428030,RESIDENCIAL
009118039,RESIDENCIAL
004401054,RESIDENCIAL
002408062,RESIDENCIAL
009256084,RESIDENCIAL
002418063,RESIDENCIAL
002540058,RESIDENCIAL
001418007,COMERCIO
001304046,RESIDENCIAL
004554059,RESIDENCIAL
001342060,OTROS
002445070,RESIDENCIAL
001314029,RESIDENCIAL
001333001,RESIDENCIAL
003101023,OTROS
004516025,RESIDENCIAL
009244024,RESIDENCIAL
004508010,RESIDENCIAL
002428039,RESIDENCIAL
004515032,RESIDENCIAL
004508023,RESIDENCIAL
004508024,UNIVERSIDADES Y COLEGIOS
002414085,RESIDENCIAL
009256039,RESIDENCIAL
004554026,RESIDENCIAL
002426097,RESIDENCIAL
004545068,RESIDENCIAL
004618062,OFICINAS
004526029,RESIDENCIAL
009256019,RESIDENCIAL
001313002,RESIDENCIAL
004529047,RESIDENCIAL
002530007,RESIDENCIAL
008507009,RESIDENCIAL
001350094,RESIDENCIAL
002566007,RESIDENCIAL
004599001,RESIDENCIAL
002568023,RESIDENCIAL
008517009,RESIDENCIAL
002461042,OTROS
001303008,RESIDENCIAL
002617040,RESIDENCIAL
002205009,UNIVERSIDADES Y COLEGIOS
002205014,RESIDENCIAL
004545076,RESIDENCIAL
002418057,RESIDENCIAL
002403013,RESIDENCIAL
007105003,RESIDENCIAL
009267048,RESIDENCIAL
008510009,RESIDENCIAL
001340089,RESIDENCIAL
004316011,RESIDENCIAL
002411001,BODEGAS
002411002,INDUSTRIA
002404036,COMERCIO
002412098,COMERCIO
002419009,OTROS
002419011,OTROS
002537050,RESIDENCIAL
001423018,RESIDENCIAL
002509017,OTROS
004535013,RESIDENCIAL
002523060,RESIDENCIAL
002511028,RESIDENCIAL
007405005,RESIDENCIAL
007405006,RESIDENCIAL
002537048,COMERCIO
009217014,RESIDENCIAL
002404023,OTROS
002439043,RESIDENCIAL
002439047,RESIDENCIAL
002502026,RESIDENCIAL
002503031,RESIDENCIAL
002509012,OTROS
002501008,RESIDENCIAL
002570047,RESIDENCIAL
004508059,UNIVERSIDADES Y COLEGIOS
002426072,OTROS
002426074,OTROS
008518015,RESIDENCIAL
004554075,RESIDENCIAL
004554076,RESIDENCIAL
001353053,RESIDENCIAL
001405029,RESIDENCIAL
001405033,RESIDENCIAL
001414056,RESIDENCIAL
001414057,OTROS
001414060,RESIDENCIAL
001430010,RESIDENCIAL
001426041,RESIDENCIAL
009232007,RESIDENCIAL
009232008,RESIDENCIAL
001417017,RESIDENCIAL
001417020,RESIDENCIAL
004401056,OTROS
001404004,RESIDENCIAL
004401057,RESIDENCIAL
009130030,RESIDENCIAL
009130032,RESIDENCIAL
001411008,RESIDENCIAL
001414018,RESIDENCIAL
001415011,RESIDENCIAL
